Place_Name,Rating_Score,city,Rating_Reviews,Price_EGP,Price_USD,Address,Link,Image,Room_Info
Tiba Hotel,6.7,Aswan,152.0,1263.0,25.52,Aswan,https://www.booking.com/hotel/eg/tiba-swn.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=755250109_401987069_2_42_0_868223&highlighted_blocks=755250109_401987069_2_42_0_868223&matching_block_id=755250109_401987069_2_42_0_868223&sr_pri_blocks=755250109_401987069_2_42_0_868223_2550&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/603407352.webp?k=1f62ef578fb3faeefc75e8bed67ef7b8671fa7fe48273bb2f613d9e779bc1673&o=,AswanShow on map | 1.6 km from downtown
Fenti Nubian Resort,7.9,Aswan,534.0,2228.0,45.01,Aswan,https://www.booking.com/hotel/eg/fenti-camp-swn1.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=804896707_363471593_0_41_0_754505&highlighted_blocks=804896707_363471593_0_41_0_754505&matching_block_id=804896707_363471593_0_41_0_754505&sr_pri_blocks=804896707_363471593_0_41_0_754505_4500&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/686080195.webp?k=0ce55a62c34e5340976be50e00f5a3040dc3026d4b2cd809b1b4bc3f4455f1dd&o=,Featured
Nuba Nile Hotel,8.2,Aswan,554.0,3476.0,70.22,Aswan,https://www.booking.com/hotel/eg/nuba-nile-swn.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=1289983105_428809820_0_1_0&highlighted_blocks=1289983105_428809820_0_1_0&matching_block_id=1289983105_428809820_0_1_0&sr_pri_blocks=1289983105_428809820_0_1_0__7020&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/602576290.webp?k=f8a6f0c78a81a00482e1b074b83e71ef8e43529b56c75ec8818eb94b8a0df564&o=,AswanShow on map | 1.2 km from downtown
El-amin Guest House,8.9,Aswan,278.0,1485.0,30.0,Aswan,https://www.booking.com/hotel/eg/el-amin-swn.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=292294603_368011031_0_1_0&highlighted_blocks=292294603_368011031_0_1_0&matching_block_id=292294603_368011031_0_1_0&sr_pri_blocks=292294603_368011031_0_1_0__3000&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/767764955.webp?k=532bef74c1122f862c476a2a21bd2104fe355f400481f29ac815d168b2b4fe80&o=,AswanShow on map | 0.5 km from downtown
Philae Hotel Aswan,7.5,Aswan,807.0,2525.0,51.01,Aswan,https://www.booking.com/hotel/eg/philae.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=43486405_430123327_2_1_0_1156473&highlighted_blocks=43486405_430123327_2_1_0_1156473&matching_block_id=43486405_430123327_2_1_0_1156473&sr_pri_blocks=43486405_430123327_2_1_0_1156473_5100&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/829427753.webp?k=ea393e977d95fec2907e7d6633160892c1294ee541fd5beebed35c94d936eb52&o=,AswanShow on map | 400 m from downtown
Queen House,9.1,Aswan,336.0,990.0,20.0,Aswan,https://www.booking.com/hotel/eg/barsy-nubian-house.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=319279707_378991228_2_41_0&highlighted_blocks=319279707_378991228_2_41_0&matching_block_id=319279707_378991228_2_41_0&sr_pri_blocks=319279707_378991228_2_41_0__2000&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/509939093.webp?k=fc311fbfaee0fa604c735c5357ea2392ba1a6d6ae9ffc3bd667342b689a9ff3f&o=,AswanShow on map | 1.3 km from downtown
Onaty Ka Guest House,9.3,Aswan,208.0,1223.0,24.71,Aswan,https://www.booking.com/hotel/eg/ounaty-ka-guest-house-swn.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=557298002_368631972_2_1_0&highlighted_blocks=557298002_368631972_2_1_0&matching_block_id=557298002_368631972_2_1_0&sr_pri_blocks=557298002_368631972_2_1_0__2470&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/360824336.webp?k=1930980162f2c332292a9f67461787dbfda273f674458296d9007a15b4fd677e&o=,AswanShow on map | 4.5 km from downtown
Shellghada Blue Beach,7.9,Red Sea,3210.0,,,Hurghada,No Link,No Image,No Room Info
Wildes Hotel Kangaroo Valley,,New Valley,,,,Kangaroo Valley,No Link,No Image,No Room Info
Semiramis Hotel Royal Palace egyptian only,,Matrouh,,,,Marsa Matruh,No Link,No Image,No Room Info
قريه سما العريش,,North Sinai,,2357.0,47.62,Arish,No Link,No Image,No Room Info
